School Code,School Name,Level of Schooling,Calendar Year,Kindergarten,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Primary Ungraded,Year 7,Year 8,Year 9,Year 10,Year 11,Year 12,Secondary Ungraded,School Total
8139,Tamworth High School,Secondary School,2013,,,,,,,,,111,112,118,131,88.8,69.4,53,683.2
8139,Tamworth High School,Secondary School,2014,,,,,,,,,105,107,115,111,103.6,54,51,646.6
8139,Tamworth High School,Secondary School,2015,,,,,,,,,126,106,113,118,76.4,68.3,54,661.7
8139,Tamworth High School,Secondary School,2016,,,,,,,,,97,124,109,110,69,54.8,49,612.8
8139,Tamworth High School,Secondary School,2017,,,,,,,,,140,96,131,111,80,43.6,49,650.6
8140,Taree High School,Secondary School,2010,,,,,,,,,157,170,159,178,155.8,113.8,33,966.6
8140,Taree High School,Secondary School,2011,,,,,,,,,178,168,162,157,156.4,121.6,28,971
8140,Taree High School,Secondary School,2012,,,,,,,,,165,191,168,175,130.4,113.2,27,969.6
8140,Taree High School,Secondary School,2013,,,,,,,,,147,165,191,167,161.2,100,26,957.2
8140,Taree High School,Secondary School,2014,,,,,,,,,158,138,167,183,126.2,122.7,31,925.9
8140,Taree High School,Secondary School,2015,,,,,,,,,129,149,140,166,160,96.8,33,873.8
8140,Taree High School,Secondary School,2016,,,,,,,,,155,134,149,140,129,130.2,29,866.2
8140,Taree High School,Secondary School,2017,,,,,,,,,162,163,144,147,115.8,107.4,34,873.2
8141,Sydney Technical High School,Secondary School,2010,,,,,,,,,150,150,150,149,167,161.8,,927.8
8141,Sydney Technical High School,Secondary School,2011,,,,,,,,,150,150,150,150,163,163.6,,926.6
8141,Sydney Technical High School,Secondary School,2012,,,,,,,,,149,149,150,150,154,160.3,,912.3
8141,Sydney Technical High School,Secondary School,2013,,,,,,,,,150,149,150,149,167,152.6,,917.6
8141,Sydney Technical High School,Secondary School,2014,,,,,,,,,150,150,150,150,157,165.8,,922.8
8141,Sydney Technical High School,Secondary School,2015,,,,,,,,,150,150,150,150,163.6,155.8,,919.4
8141,Sydney Technical High School,Secondary School,2016,,,,,,,,,149,150,150,150,159,163.4,,921.4
8141,Sydney Technical High School,Secondary School,2017,,,,,,,,,149,149,148,150,158,155.5,,909.5
8142,Wagga Wagga High School,Secondary School,2010,,,,,,,,,189,184,164,170,163.4,116.8,33,1020.2
8142,Wagga Wagga High School,Secondary School,2011,,,,,,,,,184,193,176,171,155.2,141,35,1055.2
8142,Wagga Wagga High School,Secondary School,2012,,,,,,,,,164,188,193,173,153.4,126,36,1033.4
8142,Wagga Wagga High School,Secondary School,2013,,,,,,,,,189,165,182,186,151.6,106.6,33,1013.2
8142,Wagga Wagga High School,Secondary School,2014,,,,,,,,,170,191,156,183,156.8,128.8,40,1025.6
8142,Wagga Wagga High School,Secondary School,2015,,,,,,,,,173,174,189,160,156.6,120.4,39,1012
8142,Wagga Wagga High School,Secondary School,2016,,,,,,,,,186,177,176,189,151,123,42,1044
8142,Wagga Wagga High School,Secondary School,2017,,,,,,,,,186,190,190,192,161.8,116.8,35,1071.6
8143,Wollongong High School of the Performing Arts,Secondary School,2010,,,,,,,,,156,135,139,165,145.6,120.7,15,876.3
8143,Wollongong High School of the Performing Arts,Secondary School,2011,,,,,,,,,175,159,140,154,140,127.4,20,915.4
8143,Wollongong High School of the Performing Arts,Secondary School,2012,,,,,,,,,181,183,164,140,140.8,118.4,22,949.2
8143,Wollongong High School of the Performing Arts,Secondary School,2013,,,,,,,,,186,179,178,156,138,124,21,982
8143,Wollongong High School of the Performing Arts,Secondary School,2014,,,,,,,,,211,194,177,178,149.4,113.8,22,1045.2
8143,Wollongong High School of the Performing Arts,Secondary School,2015,,,,,,,,,191,220,193,176,162,124.6,24,1090.6
8143,Wollongong High School of the Performing Arts,Secondary School,2016,,,,,,,,,216,188,216,183,157.8,141.8,22,1124.6
8143,Wollongong High School of the Performing Arts,Secondary School,2017,,,,,,,,,209,208,184,227,174,128.8,24,1154.8
8144,Yanco Agricultural High School,Secondary School,2010,,,,,,,,,38,46,72,57,60,52,,325
8144,Yanco Agricultural High School,Secondary School,2011,,,,,,,,,49,51,61,82,53,51,,347
8144,Yanco Agricultural High School,Secondary School,2012,,,,,,,,,43,62,75,60,69,46,,355
8144,Yanco Agricultural High School,Secondary School,2013,,,,,,,,,56,52,66,83,57,61.6,,375.6
8144,Yanco Agricultural High School,Secondary School,2014,,,,,,,,,43,62,61,77,80,54,,377
8144,Yanco Agricultural High School,Secondary School,2015,,,,,,,,,47,49,66,62,70,73,,367
8144,Yanco Agricultural High School,Secondary School,2016,,,,,,,,,40,53,55,68,58,58,,332
8144,Yanco Agricultural High School,Secondary School,2017,,,,,,,,,42,38,58,62,58,44,,302
8146,Parkes High School,Secondary School,2010,,,,,,,,,116,138,111,141,109,53,25,693
8146,Parkes High School,Secondary School,2011,,,,,,,,,127,113,133,94,101.4,80,40,688.4
8146,Parkes High School,Secondary School,2012,,,,,,,,,91,132,113,134,85,72.8,44,671.8
8146,Parkes High School,Secondary School,2013,,,,,,,,,114,88,133,108,110,62.6,45,660.6
8146,Parkes High School,Secondary School,2014,,,,,,,,,101,110,93,123,100,89.6,57,673.6
8146,Parkes High School,Secondary School,2015,,,,,,,,,111,107,114,100,96,79,48,655
8146,Parkes High School,Secondary School,2016,,,,,,,,,95,100,107,107,76.4,82.8,49,617.2
8146,Parkes High School,Secondary School,2017,,,,,,,,,101,92,111,101,78.2,66,39,588.2
8147,Conservatorium High School,Secondary School,2010,,,,,,,,,19,13,15,29,31,38.8,,145.8
8147,Conservatorium High School,Secondary School,2011,,,,,,,,,23,23,19,20,36,29,,150
8147,Conservatorium High School,Secondary School,2012,,,,,,,,,30,24,24,22,21,34,,155
8147,Conservatorium High School,Secondary School,2013,,,,,,,,,24,31,20,28,28,20,,151
8147,Conservatorium High School,Secondary School,2014,,,,,,,,,25,24,32,21,28,24.8,,154.8
8147,Conservatorium High School,Secondary School,2015,,,,,,,,,24,28,23,31,26,26.2,,158.2
8147,Conservatorium High School,Secondary School,2016,,,,,,,,,22,23,31,24,33,26.4,,159.4
8147,Conservatorium High School,Secondary School,2017,,,,,,,,,18,23,24,33,21.8,30.4,,150.2
8148,Cowra High School,Secondary School,2010,,,,,,,,,128,116,129,125,117.4,67.2,45,727.6
8148,Cowra High School,Secondary School,2011,,,,,,,,,96,121,122,129,114,89,48,719
8148,Cowra High School,Secondary School,2012,,,,,,,,,136,101,122,124,108,84.8,45,720.8
8148,Cowra High School,Secondary School,2013,,,,,,,,,83,129,100,118,118,87,35,670
8148,Cowra High School,Secondary School,2014,,,,,,,,,100,86,124,107,128.8,91.8,36,673.6
8148,Cowra High School,Secondary School,2015,,,,,,,,,92,95,89,128,103.6,94.2,41,642.8
8148,Cowra High School,Secondary School,2016,,,,,,,,,99,92,93,83,107.2,74,30,578.2
8148,Cowra High School,Secondary School,2017,,,,,,,,,104,98,84,95,64.4,75.8,26,547.2
8150,Katoomba High School,Secondary School,2010,,,,,,,,,94,115,101,102,73.4,62.8,23,571.2
8150,Katoomba High School,Secondary School,2011,,,,,,,,,96,95,119,100,61,63,32,566
8150,Katoomba High School,Secondary School,2012,,,,,,,,,64,97,96,117,70,52.8,37,533.8
8150,Katoomba High School,Secondary School,2013,,,,,,,,,98,77,98,93,89,60,34,549
8150,Katoomba High School,Secondary School,2014,,,,,,,,,140,99,88,94,74.4,73,35,603.4
8150,Katoomba High School,Secondary School,2015,,,,,,,,,122,141,95,83,72,61,37,611
8150,Katoomba High School,Secondary School,2016,,,,,,,,,146,118,135,87,75,62,34,657
8150,Katoomba High School,Secondary School,2017,,,,,,,,,156,151,107,132,68.8,65,33,712.8
8151,Homebush Boys High School,Secondary School,2010,,,,,,,,,185,226,226,230,210,198.4,,1275.4
8151,Homebush Boys High School,Secondary School,2011,,,,,,,,,184,203,230,238,225.2,193.6,,1273.8
8151,Homebush Boys High School,Secondary School,2012,,,,,,,,,192,186,219,235,245.4,221.6,,1299
8151,Homebush Boys High School,Secondary School,2013,,,,,,,,,191,206,199,225,242.8,226.4,,1290.2
8151,Homebush Boys High School,Secondary School,2014,,,,,,,,,175,200,213,216,208,228.4,,1240.4
8151,Homebush Boys High School,Secondary School,2015,,,,,,,,,156,176,192,228,210,193.6,,1155.6
8151,Homebush Boys High School,Secondary School,2016,,,,,,,,,171,163,185,210,219,189.6,,1137.6
8151,Homebush Boys High School,Secondary School,2017,,,,,,,,,189,192,168,193,203,192,,1137
8152,Burwood Girls High School,Secondary School,2010,,,,,,,,,183,176,180,180,201,179.6,,1099.6
8152,Burwood Girls High School,Secondary School,2011,,,,,,,,,174,179,183,180,203,183.1,,1102.1
8152,Burwood Girls High School,Secondary School,2012,,,,,,,,,156,173,182,209,216.6,197,,1133.6
8152,Burwood Girls High School,Secondary School,2013,,,,,,,,,161,166,180,210,233.8,198.9,,1149.7
8152,Burwood Girls High School,Secondary School,2014,,,,,,,,,161,174,183,217,235.6,220.9,,1191.5
8152,Burwood Girls High School,Secondary School,2015,,,,,,,,,163,168,189,205,239,221.7,,1185.7
8152,Burwood Girls High School,Secondary School,2016,,,,,,,,,151,162,179,208,231,227.1,,1158.1
8152,Burwood Girls High School,Secondary School,2017,,,,,,,,,172,160,173,196,218,213,,1132
8154,Casino High School,Secondary School,2010,,,,,,,,,127,132,135,119,92,60.4,46,711.4
8154,Casino High School,Secondary School,2011,,,,,,,,,144,120,117,123,103.6,80,48,735.6
8154,Casino High School,Secondary School,2012,,,,,,,,,131,148,114,111,103,73.8,51,731.8
8154,Casino High School,Secondary School,2013,,,,,,,,,114,128,136,107,86,79.8,47,697.8
8154,Casino High School,Secondary School,2014,,,,,,,,,102,111,126,119,87,59,62,666
8154,Casino High School,Secondary School,2015,,,,,,,,,108,107,107,124,97,58.6,60,661.6
8154,Casino High School,Secondary School,2016,,,,,,,,,117,114,103,96,109,66,63,668
8154,Casino High School,Secondary School,2017,,,,,,,,,98,103,105,94,105,72,66,643
8155,Young High School,Secondary School,2010,,,,,,,,,112,100,126,115,80.6,54.8,18,606.4
8155,Young High School,Secondary School,2011,,,,,,,,,111,105,98,127,103,51.5,15,610.5
8155,Young High School,Secondary School,2012,,,,,,,,,91,113,98,98,96,70.2,16,582.2
8155,Young High School,Secondary School,2013,,,,,,,,,105,88,108,94,78,71.6,19,563.6
8155,Young High School,Secondary School,2014,,,,,,,,,95,104,93,107,69,56.4,11,535.4
8155,Young High School,Secondary School,2015,,,,,,,,,86,96,106,86,84.2,50.2,15,523.4
8155,Young High School,Secondary School,2016,,,,,,,,,104,93,98,116,66,60,19,556
8155,Young High School,Secondary School,2017,,,,,,,,,114,110,94,109,88,39.8,21,575.8
8156,Leeton High School,Secondary School,2010,,,,,,,,,77,79,98,87,67.2,39,6,453.2
8156,Leeton High School,Secondary School,2011,,,,,,,,,79,79,86,98,58,47.5,8,455.5
8156,Leeton High School,Secondary School,2012,,,,,,,,,,,,,,,,436.4
8156,Leeton High School,Secondary School,2013,,,,,,,,,,,,,,,,434
8156,Leeton High School,Secondary School,2014,,,,,,,,,104,85,84,80,52.8,42,7,454.8
8156,Leeton High School,Secondary School,2015,,,,,,,,,,,,,,,,471
8156,Leeton High School,Secondary School,2016,,,,,,,,,,,,,,,,442.4
8156,Leeton High School,Secondary School,2017,,,,,,,,,,,,,,,,429.4
8157,Narrandera High School,Secondary School,2010,,,,,,,,,59,52,53,56,45,27,7,299
8157,Narrandera High School,Secondary School,2011,,,,,,,,,56,57,53,50,43.8,36.4,7,303.2
8157,Narrandera High School,Secondary School,2012,,,,,,,,,63,52,59,50,38,30,7,299
8157,Narrandera High School,Secondary School,2013,,,,,,,,,,,,,,,,286
8157,Narrandera High School,Secondary School,2014,,,,,,,,,,,,,,,,252.8
8157,Narrandera High School,Secondary School,2015,,,,,,,,,,,,,,,,250
8157,Narrandera High School,Secondary School,2016,,,,,,,,,,,,,,,,249.8
8157,Narrandera High School,Secondary School,2017,,,,,,,,,,,,,,,,261.6
8159,Willoughby Girls High School,Secondary School,2010,,,,,,,,,150,147,177,147,147,163,,931
8159,Willoughby Girls High School,Secondary School,2011,,,,,,,,,149,150,150,175,149,143,,916
8159,Willoughby Girls High School,Secondary School,2012,,,,,,,,,178,148,150,149,152,138,,915
8159,Willoughby Girls High School,Secondary School,2013,,,,,,,,,149,180,147,147,155,143,,921
8159,Willoughby Girls High School,Secondary School,2014,,,,,,,,,179,150,180,149,159.6,149.2,,966.8
8159,Willoughby Girls High School,Secondary School,2015,,,,,,,,,150,179,149,176,153.2,148.6,,955.8
8159,Willoughby Girls High School,Secondary School,2016,,,,,,,,,179,150,178,150,169,147.4,,973.4
8159,Willoughby Girls High School,Secondary School,2017,,,,,,,,,148,178,148,179,154,164.8,,971.8
8161,Randwick Boys High School,Secondary School,2010,,,,,,,,,138,110,97,112,105,122.6,,684.6
8161,Randwick Boys High School,Secondary School,2011,,,,,,,,,98,135,104,91,104,83,,615
8161,Randwick Boys High School,Secondary School,2012,,,,,,,,,107,107,142,109,89,79.8,,633.8
8161,Randwick Boys High School,Secondary School,2013,,,,,,,,,112,106,104,156,104.9,75.9,,658.8
8161,Randwick Boys High School,Secondary School,2014,,,,,,,,,107,108,101,114,147,86,,663
8161,Randwick Boys High School,Secondary School,2015,,,,,,,,,106,108,109,107,121.8,125.8,,677.6
8161,Randwick Boys High School,Secondary School,2016,,,,,,,,,105,101,106,111,100,100.8,,623.8
8161,Randwick Boys High School,Secondary School,2017,,,,,,,,,126,103,97,102,110,95.2,,633.2
8162,Macksville High School,Secondary School,2010,,,,,,,,,118,119,127,114,90,60.9,,628.9
8162,Macksville High School,Secondary School,2011,,,,,,,,,107,118,125,116,95,65.8,,626.8
8162,Macksville High School,Secondary School,2012,,,,,,,,,103,111,113,132,99,74,,632
8162,Macksville High School,Secondary School,2013,,,,,,,,,103,104,117,102,126,74,,626
8162,Macksville High School,Secondary School,2014,,,,,,,,,119,101,103,102,91,102.6,7,625.6
8162,Macksville High School,Secondary School,2015,,,,,,,,,,,,,,,,538
8162,Macksville High School,Secondary School,2016,,,,,,,,,,,,,,,,549
8162,Macksville High School,Secondary School,2017,,,,,,,,,,,,,,,,520
8163,Penrith High School,Secondary School,2010,,,,,,,,,149,157,153,155,146,142.3,,902.3
8163,Penrith High School,Secondary School,2011,,,,,,,,,151,155,153,156,156,139.9,,910.9
8163,Penrith High School,Secondary School,2012,,,,,,,,,150,158,154,158,152.9,151.7,,924.6
8163,Penrith High School,Secondary School,2013,,,,,,,,,150,159,158,157,149,152.2,,925.2
8163,Penrith High School,Secondary School,2014,,,,,,,,,149,158,159,158,158,148.6,,930.6
8163,Penrith High School,Secondary School,2015,,,,,,,,,150,158,160,159,156.9,153.8,,937.7
8163,Penrith High School,Secondary School,2016,,,,,,,,,150,158,164,163,159,155.6,,949.6
8163,Penrith High School,Secondary School,2017,,,,,,,,,150,146,153,162,155.8,157.7,,924.5
8164,Muswellbrook High School,Secondary School,2010,,,,,,,,,130,138,112,144,88,78.2,37,727.2
8164,Muswellbrook High School,Secondary School,2011,,,,,,,,,134,137,148,124,111,69,34,757
8164,Muswellbrook High School,Secondary School,2012,,,,,,,,,125,140,154,146,108,80,28,781
8164,Muswellbrook High School,Secondary School,2013,,,,,,,,,106,123,139,139,110.8,71,29,717.8
8164,Muswellbrook High School,Secondary School,2014,,,,,,,,,134,105,124,133,97,79.8,28,700.8
8164,Muswellbrook High School,Secondary School,2015,,,,,,,,,137,139,123,128,115.6,68.4,39,750
8164,Muswellbrook High School,Secondary School,2016,,,,,,,,,147,142,147,127,112,68,39,782
8164,Muswellbrook High School,Secondary School,2017,,,,,,,,,169,150,134,155,100,69,48,825
8165,Bega High School,Secondary School,2010,,,,,,,,,162,175,149,189,157,122.8,38,992.8
8165,Bega High School,Secondary School,2011,,,,,,,,,160,148,174,138,150,135.8,43,948.8
8165,Bega High School,Secondary School,2012,,,,,,,,,136,157,154,165,127.8,126.8,51,917.6
8165,Bega High School,Secondary School,2013,,,,,,,,,132,137,154,154,139.6,78.4,53,848
8165,Bega High School,Secondary School,2014,,,,,,,,,131,133,154,160,129,113.2,51,871.2
8165,Bega High School,Secondary School,2015,,,,,,,,,124,124,127,152,139.2,95.4,54,815.6
8165,Bega High School,Secondary School,2016,,,,,,,,,122,130,130,134,125.4,94.4,54,789.8
8165,Bega High School,Secondary School,2017,,,,,,,,,109,123,131,127,112.6,86,58,746.6
8166,Wyong High School,Secondary School,2010,,,,,,,,,127,144,137,130,135,85.4,39,797.4
8166,Wyong High School,Secondary School,2011,,,,,,,,,132,133,140,137,114,101.2,44,801.2
8166,Wyong High School,Secondary School,2012,,,,,,,,,138,129,130,132,112.2,69.4,47,757.6
8166,Wyong High School,Secondary School,2013,,,,,,,,,113,136,134,127,125,78.6,45,758.6
8166,Wyong High School,Secondary School,2014,,,,,,,,,109,116,131,126,108.8,84.9,44,719.7
8166,Wyong High School,Secondary School,2015,,,,,,,,,146,106,114,138,99,82.4,48,733.4
8166,Wyong High School,Secondary School,2016,,,,,,,,,158,138,101,107,112.4,80,49,745.4
8166,Wyong High School,Secondary School,2017,,,,,,,,,119,147,143,109,96,75,51,740
8168,Temora High School,Secondary School,2010,,,,,,,,,51,62,56,69,69,51.6,9,367.6
8168,Temora High School,Secondary School,2011,,,,,,,,,65,53,62,59,51.8,56.8,11,358.6
8168,Temora High School,Secondary School,2012,,,,,,,,,55,65,56,59,47.2,40.2,11,333.4
8168,Temora High School,Secondary School,2013,,,,,,,,,54,54,60,56,62,38.8,10,334.8
8168,Temora High School,Secondary School,2014,,,,,,,,,58,53,57,62,62,45.8,10,347.8
8168,Temora High School,Secondary School,2015,,,,,,,,,61,59,60,56,69,50,8,363
8168,Temora High School,Secondary School,2016,,,,,,,,,56,63,62,55,56,58,9,359
8168,Temora High School,Secondary School,2017,,,,,,,,,49,56,62,61,50.2,45.4,8,331.6
8169,Strathfield Girls High School,Secondary School,2010,,,,,,,,,175,199,192,180,213.6,185.2,,1144.8
8169,Strathfield Girls High School,Secondary School,2011,,,,,,,,,160,179,196,213,183,193.8,,1124.8
8169,Strathfield Girls High School,Secondary School,2012,,,,,,,,,183,172,193,210,211,174.1,,1143.1
8169,Strathfield Girls High School,Secondary School,2013,,,,,,,,,173,187,180,207,209.8,199.2,,1156
8169,Strathfield Girls High School,Secondary School,2014,,,,,,,,,162,187,194,198,219,190.6,,1150.6
8169,Strathfield Girls High School,Secondary School,2015,,,,,,,,,142,168,207,226,206,211.6,,1160.6
8169,Strathfield Girls High School,Secondary School,2016,,,,,,,,,172,154,165,233,226,199.2,,1149.2
8169,Strathfield Girls High School,Secondary School,2017,,,,,,,,,168,180,164,176,220,219,,1127
8170,Narrabri High School,Secondary School,2010,,,,,,,,,102,108,98,103,84,66.9,12,573.9
8170,Narrabri High School,Secondary School,2011,,,,,,,,,93,102,113,94,81,69,16,568
8170,Narrabri High School,Secondary School,2012,,,,,,,,,133,97,100,116,72.6,57.4,13,589
8170,Narrabri High School,Secondary School,2013,,,,,,,,,109,129,94,100,87,57.9,11,587.9
8170,Narrabri High School,Secondary School,2014,,,,,,,,,123,106,127,101,72,76.8,8,613.8
8170,Narrabri High School,Secondary School,2015,,,,,,,,,,,,,,,,587.2
8170,Narrabri High School,Secondary School,2016,,,,,,,,,98,83,102,89,100,69,10,551
8170,Narrabri High School,Secondary School,2017,,,,,,,,,90,91,76,93,74,68.2,16,508.2
8171,Kiama High School,Secondary School,2010,,,,,,,,,230,222,227,243,189,186.8,,1297.8
8171,Kiama High School,Secondary School,2011,,,,,,,,,219,225,221,214,200.6,153.6,,1233.2
8171,Kiama High School,Secondary School,2012,,,,,,,,,188,212,218,204,186,174.5,,1182.5
8171,Kiama High School,Secondary School,2013,,,,,,,,,169,192,203,211,174.2,151.8,,1101
8171,Kiama High School,Secondary School,2014,,,,,,,,,177,175,192,195,190.4,159.6,,1089
8171,Kiama High School,Secondary School,2015,,,,,,,,,197,181,176,187,183,163.5,,1087.5
8171,Kiama High School,Secondary School,2016,,,,,,,,,175,198,180,174,157.8,152.6,8,1045.4
8171,Kiama High School,Secondary School,2017,,,,,,,,,192,190,212,173,152,141.8,10,1070.8
8173,Wauchope High School,Secondary School,2010,,,,,,,,,130,116,129,128,89,66.8,21,679.8
8173,Wauchope High School,Secondary School,2011,,,,,,,,,107,130,118,132,99,76.6,15,677.6
8173,Wauchope High School,Secondary School,2012,,,,,,,,,131,104,124,113,86,87,17,662
8173,Wauchope High School,Secondary School,2013,,,,,,,,,119,126,103,111,91,69,16,635
8173,Wauchope High School,Secondary School,2014,,,,,,,,,121,122,125,105,76,67.8,19,635.8
8173,Wauchope High School,Secondary School,2015,,,,,,,,,103,119,118,123,75.8,70.8,19,628.6
8173,Wauchope High School,Secondary School,2016,,,,,,,,,105,98,121,116,96.8,56.6,21,614.4
8173,Wauchope High School,Secondary School,2017,,,,,,,,,89,110,100,124,99,77.6,17,616.6
8174,Quirindi High School,Secondary School,2010,,,,,,,,,66,64,70,68,70,44.2,20,402.2
8174,Quirindi High School,Secondary School,2011,,,,,,,,,73,67,62,66,63,57.6,16,404.6
8174,Quirindi High School,Secondary School,2012,,,,,,,,,65,66,69,58,48,52.4,17,375.4
8174,Quirindi High School,Secondary School,2013,,,,,,,,,62,59,63,64,50,37.2,20,355.2
8174,Quirindi High School,Secondary School,2014,,,,,,,,,68,65,57,63,57,34,26,370
8174,Quirindi High School,Secondary School,2015,,,,,,,,,75,72,69,55,55,41.4,26,393.4
8174,Quirindi High School,Secondary School,2016,,,,,,,,,71,76,71,69,49,34.7,30,400.7
8174,Quirindi High School,Secondary School,2017,,,,,,,,,58,68,73,62,60,31.1,27,379.1
8176,Liverpool Girls High School,Secondary School,2010,,,,,,,,,169,198,200,170,182,160.6,,1079.6
8176,Liverpool Girls High School,Secondary School,2011,,,,,,,,,170,166,207,196,174,168.2,,1081.2
8176,Liverpool Girls High School,Secondary School,2012,,,,,,,,,159,168,169,208,196,163.6,,1063.6
8176,Liverpool Girls High School,Secondary School,2013,,,,,,,,,167,163,171,168,212,181,,1062
8176,Liverpool Girls High School,Secondary School,2014,,,,,,,,,157,160,167,177,184,197.4,,1042.4
8176,Liverpool Girls High School,Secondary School,2015,,,,,,,,,162,168,158,167,188,162,,1005
8176,Liverpool Girls High School,Secondary School,2016,,,,,,,,,149,160,167,160,177,173,,986
8176,Liverpool Girls High School,Secondary School,2017,,,,,,,,,144,133,162,165,164,169,,937
8177,Kurri Kurri High School,Secondary School,2010,,,,,,,,,152,152,134,121,91,55.6,24,729.6
8177,Kurri Kurri High School,Secondary School,2011,,,,,,,,,149,149,152,141,89.8,59,23,762.8
8177,Kurri Kurri High School,Secondary School,2012,,,,,,,,,162,151,141,149,90.4,63.8,24,781.2
8177,Kurri Kurri High School,Secondary School,2013,,,,,,,,,166,170,154,127,105.6,66.8,22,811.4
8177,Kurri Kurri High School,Secondary School,2014,,,,,,,,,138,169,169,141,97,77.6,24,815.6
8177,Kurri Kurri High School,Secondary School,2015,,,,,,,,,154,133,171,165,105.6,75,31,834.6
8177,Kurri Kurri High School,Secondary School,2016,,,,,,,,,143,156,133,164,129.2,74.6,34,833.8
8177,Kurri Kurri High School,Secondary School,2017,,,,,,,,,159,139,154,122,125.8,90.8,39,829.6
8178,Richmond High School,Secondary School,2010,,,,,,,,,138,146,137,143,98.8,77.4,54,794.2
8178,Richmond High School,Secondary School,2011,,,,,,,,,146,138,149,137,104,69.4,56,799.4
8178,Richmond High School,Secondary School,2012,,,,,,,,,128,143,129,140,91,75,57,763
8178,Richmond High School,Secondary School,2013,,,,,,,,,106,125,136,131,109.6,70.6,57,735.2
8178,Richmond High School,Secondary School,2014,,,,,,,,,127,112,131,141,109,82,54,756
8178,Richmond High School,Secondary School,2015,,,,,,,,,91,122,117,142,95.8,79.2,56,703
8178,Richmond High School,Secondary School,2016,,,,,,,,,139,88,116,120,93,76,52,684
8178,Richmond High School,Secondary School,2017,,,,,,,,,90,129,87,113,84.8,70,45,618.8
8179,Junee High School,Secondary School,2010,,,,,,,,,43,52,43,49,20,20,,227
8179,Junee High School,Secondary School,2011,,,,,,,,,40,43,54,43,35,15,,230
8179,Junee High School,Secondary School,2012,,,,,,,,,44,44,46,49,34,28.4,,245.4
8179,Junee High School,Secondary School,2013,,,,,,,,,45,44,41,41,33,23.4,,227.4
8179,Junee High School,Secondary School,2014,,,,,,,,,38,41,41,35,32.6,25.1,,212.7
8179,Junee High School,Secondary School,2015,,,,,,,,,44,38,43,42,27,24,,218
8179,Junee High School,Secondary School,2016,,,,,,,,,35,45,39,35,32,17.8,,203.8
8179,Junee High School,Secondary School,2017,,,,,,,,,31,37,48,37,29,22,,204
8180,Campbelltown Performing Arts High School,Secondary School,2010,,,,,,,,,200,204,229,203,139,121.4,,1096.4
8180,Campbelltown Performing Arts High School,Secondary School,2011,,,,,,,,,194,201,209,219,163,116.8,,1102.8
8180,Campbelltown Performing Arts High School,Secondary School,2012,,,,,,,,,207,191,202,208,193,120.4,,1121.4
8180,Campbelltown Performing Arts High School,Secondary School,2013,,,,,,,,,208,209,195,208,149,152.4,,1121.4
8180,Campbelltown Performing Arts High School,Secondary School,2014,,,,,,,,,177,216,204,194,175.8,108.4,,1075.2
8180,Campbelltown Performing Arts High School,Secondary School,2015,,,,,,,,,204,185,215,206,163.8,143.5,,1117.3
8180,Campbelltown Performing Arts High School,Secondary School,2016,,,,,,,,,203,205,180,222,168,128,,1106
8180,Campbelltown Performing Arts High School,Secondary School,2017,,,,,,,,,182,199,209,181,178,141.4,,1090.4
8184,Punchbowl Boys High School,Secondary School,2010,,,,,,,,,67,84,67,81,48,39,,386
8184,Punchbowl Boys High School,Secondary School,2011,,,,,,,,,70,73,84,63,63,42,,395
8184,Punchbowl Boys High School,Secondary School,2012,,,,,,,,,58,75,77,78,52,51,,391
8184,Punchbowl Boys High School,Secondary School,2013,,,,,,,,,82,60,79,78,71,49,,419
8184,Punchbowl Boys High School,Secondary School,2014,,,,,,,,,82,90,68,87,71,58,,456
8184,Punchbowl Boys High School,Secondary School,2015,,,,,,,,,100,85,96,71,72,55,,479
8184,Punchbowl Boys High School,Secondary School,2016,,,,,,,,,105,97,84,91,51,62,,490
8184,Punchbowl Boys High School,Secondary School,2017,,,,,,,,,88,104,96,86,80,43,,497
8186,Liverpool Boys High School,Secondary School,2010,,,,,,,,,95,107,108,141,97,73,,621
8186,Liverpool Boys High School,Secondary School,2011,,,,,,,,,93,97,108,115,127,79.6,,619.6
8186,Liverpool Boys High School,Secondary School,2012,,,,,,,,,94,96,100,107,81,115,,593
8186,Liverpool Boys High School,Secondary School,2013,,,,,,,,,100,96,93,111,89.6,76,,565.6
8186,Liverpool Boys High School,Secondary School,2014,,,,,,,,,79,104,95,104,77.2,79.8,,539
8186,Liverpool Boys High School,Secondary School,2015,,,,,,,,,106,87,109,109,95,58,,564
8186,Liverpool Boys High School,Secondary School,2016,,,,,,,,,123,110,88,110,95,72,,598
8186,Liverpool Boys High School,Secondary School,2017,,,,,,,,,82,122,97,87,90,81.4,,559.4
8187,East Hills Girls Technology High School,Secondary School,2010,,,,,,,,,168,171,167,162,156,130.2,,954.2
8187,East Hills Girls Technology High School,Secondary School,2011,,,,,,,,,160,172,169,170,155,150.6,,976.6
8187,East Hills Girls Technology High School,Secondary School,2012,,,,,,,,,173,164,172,170,164,149.4,,992.4
8187,East Hills Girls Technology High School,Secondary School,2013,,,,,,,,,171,168,168,159,164,149.6,,979.6
8187,East Hills Girls Technology High School,Secondary School,2014,,,,,,,,,171,165,164,167,149.6,150,,966.6
8187,East Hills Girls Technology High School,Secondary School,2015,,,,,,,,,194,165,169,171,163,137.4,,999.4
